source_registry,source_group,dataset,field_name,field_family,route,selector_allowed,pit_rule,priority,asset_status,integration_hint,panel_materialized,panel_aliases,factor_pack_referenced,factor_pack_aliases,factor_pack_names,selector_selected,selector_aliases,availability_executable_seen,availability_aliases,blocked_or_metadata,high_value_family,integration_status,recommended_repair_action,repair_priority_score,searcher_lane,searcher_suitability,adaptation_proof_status,promotion_gate,should_enter_direct_formula_search,should_enter_event_state_machine,should_enter_regime_or_context_gate,should_enter_tradability_gate,should_remain_blocked_from_search,needs_bounded_factor_pack,needs_pit_sidecar_or_ingestion,classification_reason
global_field_route,cn_zzshare_moneyflow_probe_v1_20260602,uplimit_hot,stocks_hot,limit_event_sentiment,probe_only_candidate_source,blocked_until_silver_panel,probe schema is not selector data; build silver/PIT panel first,blocked,registered,nan,False,nan,False,nan,nan,False,nan,False,nan,False,True,probe_or_backlog,finish_ingestion_and_pit_contract_first,5.0,event_state_machine_gate_lane,event_module_or_gate,not_formula_search_suitable,requires_gate_or_event_validation_not_formula_replay,False,True,False,False,False,False,False,event categorical/cutoff fields should drive state machines or gates
global_field_route,cn_zzshare_moneyflow_probe_v1_20260602,uplimit_hot,stocks_hot_n,limit_event_sentiment,probe_only_candidate_source,blocked_until_silver_panel,probe schema is not selector data; build silver/PIT panel first,blocked,registered,nan,False,nan,False,nan,nan,False,nan,False,nan,False,True,probe_or_backlog,finish_ingestion_and_pit_contract_first,5.0,event_state_machine_gate_lane,event_module_or_gate,not_formula_search_suitable,requires_gate_or_event_validation_not_formula_replay,False,True,False,False,False,False,False,event categorical/cutoff fields should drive state machines or gates
global_field_route,cn_zzshare_moneyflow_probe_v1_20260602,uplimit_hot,today,limit_event_sentiment,probe_only_candidate_source,blocked_until_silver_panel,probe schema is not selector data; build silver/PIT panel first,blocked,registered,nan,False,nan,False,nan,nan,False,nan,False,nan,False,True,probe_or_backlog,finish_ingestion_and_pit_contract_first,5.0,event_state_machine_gate_lane,event_module_or_gate,not_formula_search_suitable,requires_gate_or_event_validation_not_formula_replay,False,True,False,False,False,False,False,event categorical/cutoff fields should drive state machines or gates
new_data_asset_integration,advanced_zzshare_probe,uplimit_stocks,up_limit_type,limit_event_sentiment,probe_only_candidate_source,false_until_silver_pit_panel,"probe/sample only; requires historical silverization, timestamp contract, and PIT join before selector use",blocked,probe_only,fix_or_silverize_before_selector,False,nan,False,nan,nan,False,nan,False,nan,False,True,probe_or_backlog,finish_ingestion_and_pit_contract_first,5.0,event_state_machine_gate_lane,event_module_or_gate,not_formula_search_suitable,requires_gate_or_event_validation_not_formula_replay,False,True,False,False,False,False,False,event categorical/cutoff fields should drive state machines or gates
global_field_route,cn_zzshare_advanced_field_probe_v1_20260602,uplimit_stocks,fd_close,price_state,timestamped_event_feature,event_module_candidate_not_daily_after_open,same-day use is allowed only after event timestamp; daily after-open use needs lag1 materialization,very_high,registered,nan,True,close|ctx_aug_limit_up_any_close_not_open_in_t10|ctx_aug_limit_up_any_close_not_open_in_t2|ctx_aug_limit_up_any_close_not_open_in_t3|ctx_aug_limit_up_any_close_not_open_in_t4|ctx_aug_limit_up_any_close_not_open_in_t5|ctx_aug_limit_up_any_close_not_open_in_t6|ctx_aug_limit_up_any_close_not_open_in_t7,True,close|ctx_zls_evt_fd_close_lag1|evt_uplimit_fd_close|limit_up_any_close_not_open_in_t10|limit_up_any_close_not_open_in_t2|limit_up_any_close_not_open_in_t3|limit_up_any_close_not_open_in_t4|limit_up_any_close_not_open_in_t5,cn_event_factor_candidate_pack_v1_20260531.json|cn_flow_liquidity_factor_candidate_pack_v1_20260601.json|cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603.json|cn_phase3ad_new_data_factor_candidate_pack_v1_20260603.json|cn_research_factor_candidate_pack_v2_20260531.json|cn_underutilized_field_factor_candidate_pack_v1_20260601.json|cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602.json,True,close|ctx_zls_evt_fd_close_lag1|evt_zls_fd_close|limit_up_any_close_not_open_in_t2|limit_up_any_close_not_open_in_t3|limit_up_any_open_not_close_in_t2|limit_up_any_open_not_close_in_t3|limit_up_close_count_t2,False,nan,False,True,integrated_selector_selected,replay_style_cost_audit_if_selected,4.7,event_state_machine_gate_lane,event_module_or_gate,adapted_as_non_formula_input_or_needs_gate_contract,requires_gate_or_event_validation_not_formula_replay,False,True,False,False,False,False,False,event categorical/cutoff fields should drive state machines or gates
global_field_route,cn_zzshare_moneyflow_probe_v1_20260602,uplimit_stocks_20260529,fd_close,price_state,timestamped_event_feature,event_module_candidate_not_daily_after_open,same-day use is allowed only after event timestamp; daily after-open use needs lag1 materialization,very_high,registered,nan,True,close|ctx_aug_limit_up_any_close_not_open_in_t10|ctx_aug_limit_up_any_close_not_open_in_t2|ctx_aug_limit_up_any_close_not_open_in_t3|ctx_aug_limit_up_any_close_not_open_in_t4|ctx_aug_limit_up_any_close_not_open_in_t5|ctx_aug_limit_up_any_close_not_open_in_t6|ctx_aug_limit_up_any_close_not_open_in_t7,True,close|ctx_zls_evt_fd_close_lag1|evt_uplimit_fd_close|limit_up_any_close_not_open_in_t10|limit_up_any_close_not_open_in_t2|limit_up_any_close_not_open_in_t3|limit_up_any_close_not_open_in_t4|limit_up_any_close_not_open_in_t5,cn_event_factor_candidate_pack_v1_20260531.json|cn_flow_liquidity_factor_candidate_pack_v1_20260601.json|cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603.json|cn_phase3ad_new_data_factor_candidate_pack_v1_20260603.json|cn_research_factor_candidate_pack_v2_20260531.json|cn_underutilized_field_factor_candidate_pack_v1_20260601.json|cn_zzshare_limit_sentiment_factor_candidate_pack_v1_20260602.json,True,close|ctx_zls_evt_fd_close_lag1|evt_zls_fd_close|limit_up_any_close_not_open_in_t2|limit_up_any_close_not_open_in_t3|limit_up_any_open_not_close_in_t2|limit_up_any_open_not_close_in_t3|limit_up_close_count_t2,False,nan,False,True,integrated_selector_selected,replay_style_cost_audit_if_selected,4.7,event_state_machine_gate_lane,event_module_or_gate,adapted_as_non_formula_input_or_needs_gate_contract,requires_gate_or_event_validation_not_formula_replay,False,True,False,False,False,False,False,event categorical/cutoff fields should drive state machines or gates
global_field_route,cn_zzshare_moneyflow_probe_v1_20260602,uplimit_hot,plate,limit_event_sentiment,probe_only_candidate_source,blocked_until_silver_panel,probe schema is not selector data; build silver/PIT panel first,blocked,registered,nan,False,nan,True,plate_score,cn_event_factor_candidate_pack_v1_20260531.json|cn_flow_liquidity_factor_candidate_pack_v1_20260601.json|cn_research_factor_candidate_pack_v2_20260531.json|cn_underutilized_field_factor_candidate_pack_v1_20260601.json,True,plate_score,False,nan,False,True,integrated_selector_selected,replay_style_cost_audit_if_selected,4.5,event_state_machine_gate_lane,event_module_or_gate,adapted_as_non_formula_input_or_needs_gate_contract,requires_gate_or_event_validation_not_formula_replay,False,True,False,False,False,False,False,event categorical/cutoff fields should drive state machines or gates
new_data_asset_integration,plate_fund_probe,plates_list_noarg,nan,group_market_context,probe_only_candidate_source,false_until_silver_pit_panel,"probe/sample only; requires historical silverization, timestamp contract, and PIT join before selector use",blocked,probe_only,fix_or_silverize_before_selector,False,nan,False,nan,nan,False,nan,False,nan,False,True,probe_or_backlog,finish_ingestion_and_pit_contract_first,4.3,regime_context_interaction_lane,context_or_interaction,not_formula_search_suitable,requires_gate_or_event_validation_not_formula_replay,False,False,True,False,False,False,False,"market/group context should condition or interact with alpha, not dominate direct ranking alone"
new_data_asset_integration,advanced_zzshare_probe,market_plate_stocks_pt1_801031_20260529,nan,group_market_context,probe_only_candidate_source,false_until_silver_pit_panel,"probe/sample only; requires historical silverization, timestamp contract, and PIT join before selector use",blocked,probe_only,fix_or_silverize_before_selector,False,nan,False,nan,nan,False,nan,False,nan,False,True,probe_or_backlog,finish_ingestion_and_pit_contract_first,4.3,regime_context_interaction_lane,context_or_interaction,not_formula_search_suitable,requires_gate_or_event_validation_not_formula_replay,False,False,True,False,False,False,False,"market/group context should condition or interact with alpha, not dominate direct ranking alone"
new_data_asset_integration,advanced_zzshare_probe,market_plate_stocks_pt1_801062_20260529,nan,group_market_context,probe_only_candidate_source,false_until_silver_pit_panel,"probe/sample only; requires historical silverization, timestamp contract, and PIT join before selector use",blocked,probe_only,fix_or_silverize_before_selector,False,nan,False,nan,nan,False,nan,False,nan,False,True,probe_or_backlog,finish_ingestion_and_pit_contract_first,4.3,regime_context_interaction_lane,context_or_interaction,not_formula_search_suitable,requires_gate_or_event_validation_not_formula_replay,False,False,True,False,False,False,False,"market/group context should condition or interact with alpha, not dominate direct ranking alone"
new_data_asset_integration,advanced_zzshare_probe,market_plate_stocks_pt2_801031_20260529,nan,group_market_context,probe_only_candidate_source,false_until_silver_pit_panel,"probe/sample only; requires historical silverization, timestamp contract, and PIT join before selector use",blocked,probe_only,fix_or_silverize_before_selector,False,nan,False,nan,nan,False,nan,False,nan,False,True,probe_or_backlog,finish_ingestion_and_pit_contract_first,4.3,regime_context_interaction_lane,context_or_interaction,not_formula_search_suitable,requires_gate_or_event_validation_not_formula_replay,False,False,True,False,False,False,False,"market/group context should condition or interact with alpha, not dominate direct ranking alone"
new_data_asset_integration,advanced_zzshare_probe,market_plate_stocks_pt2_801062_20260529,nan,group_market_context,probe_only_candidate_source,false_until_silver_pit_panel,"probe/sample only; requires historical silverization, timestamp contract, and PIT join before selector use",blocked,probe_only,fix_or_silverize_before_selector,False,nan,False,nan,nan,False,nan,False,nan,False,True,probe_or_backlog,finish_ingestion_and_pit_contract_first,4.3,regime_context_interaction_lane,context_or_interaction,not_formula_search_suitable,requires_gate_or_event_validation_not_formula_replay,False,False,True,False,False,False,False,"market/group context should condition or interact with alpha, not dominate direct ranking alone"
new_data_asset_integration,advanced_zzshare_probe,market_plate_stocks_pt18_801031_20260529,nan,group_market_context,probe_only_candidate_source,false_until_silver_pit_panel,"probe/sample only; requires historical silverization, timestamp contract, and PIT join before selector use",blocked,probe_only,fix_or_silverize_before_selector,False,nan,False,nan,nan,False,nan,False,nan,False,True,probe_or_backlog,finish_ingestion_and_pit_contract_first,4.3,regime_context_interaction_lane,context_or_interaction,not_formula_search_suitable,requires_gate_or_event_validation_not_formula_replay,False,False,True,False,False,False,False,"market/group context should condition or interact with alpha, not dominate direct ranking alone"
new_data_asset_integration,advanced_zzshare_probe,market_plate_stocks_pt18_801062_20260529,nan,group_market_context,probe_only_candidate_source,false_until_silver_pit_panel,"probe/sample only; requires historical silverization, timestamp contract, and PIT join before selector use",blocked,probe_only,fix_or_silverize_before_selector,False,nan,False,nan,nan,False,nan,False,nan,False,True,probe_or_backlog,finish_ingestion_and_pit_contract_first,4.3,regime_context_interaction_lane,context_or_interaction,not_formula_search_suitable,requires_gate_or_event_validation_not_formula_replay,False,False,True,False,False,False,False,"market/group context should condition or interact with alpha, not dominate direct ranking alone"
new_data_asset_integration,advanced_zzshare_probe,market_plate_stocks_pt20_801031_20260529,nan,group_market_context,probe_only_candidate_source,false_until_silver_pit_panel,"probe/sample only; requires historical silverization, timestamp contract, and PIT join before selector use",blocked,probe_only,fix_or_silverize_before_selector,False,nan,False,nan,nan,False,nan,False,nan,False,True,probe_or_backlog,finish_ingestion_and_pit_contract_first,4.3,regime_context_interaction_lane,context_or_interaction,not_formula_search_suitable,requires_gate_or_event_validation_not_formula_replay,False,False,True,False,False,False,False,"market/group context should condition or interact with alpha, not dominate direct ranking alone"
new_data_asset_integration,advanced_zzshare_probe,market_plate_stocks_pt20_801062_20260529,nan,group_market_context,probe_only_candidate_source,false_until_silver_pit_panel,"probe/sample only; requires historical silverization, timestamp contract, and PIT join before selector use",blocked,probe_only,fix_or_silverize_before_selector,False,nan,False,nan,nan,False,nan,False,nan,False,True,probe_or_backlog,finish_ingestion_and_pit_contract_first,4.3,regime_context_interaction_lane,context_or_interaction,not_formula_search_suitable,requires_gate_or_event_validation_not_formula_replay,False,False,True,False,False,False,False,"market/group context should condition or interact with alpha, not dominate direct ranking alone"
new_data_asset_integration,advanced_zzshare_probe,market_plate_popular_reason_20260529,nan,group_market_context,probe_only_candidate_source,false_until_silver_pit_panel,"probe/sample only; requires historical silverization, timestamp contract, and PIT join before selector use",blocked,probe_only,fix_or_silverize_before_selector,False,nan,False,nan,nan,False,nan,False,nan,False,True,probe_or_backlog,finish_ingestion_and_pit_contract_first,4.3,regime_context_interaction_lane,context_or_interaction,not_formula_search_suitable,requires_gate_or_event_validation_not_formula_replay,False,False,True,False,False,False,False,"market/group context should condition or interact with alpha, not dominate direct ranking alone"
global_field_route,cn_zzshare_advanced_field_probe_v1_20260602,plates_rank_days_new_pt14_net,plate_code,group_market_context,probe_only_candidate_source,blocked_until_silver_panel,probe schema is not selector data; build silver/PIT panel first,blocked,registered,nan,False,nan,False,nan,nan,False,nan,False,nan,False,True,probe_or_backlog,finish_ingestion_and_pit_contract_first,4.3,regime_context_interaction_lane,context_or_interaction,not_formula_search_suitable,requires_gate_or_event_validation_not_formula_replay,False,False,True,False,False,False,False,"market/group context should condition or interact with alpha, not dominate direct ranking alone"
global_field_route,cn_zzshare_advanced_field_probe_v1_20260602,plates_rank_days_new_pt17_net_20260529,plate_code,group_market_context,probe_only_candidate_source,blocked_until_silver_panel,probe schema is not selector data; build silver/PIT panel first,blocked,registered,nan,False,nan,False,nan,nan,False,nan,False,nan,False,True,probe_or_backlog,finish_ingestion_and_pit_contract_first,4.3,regime_context_interaction_lane,context_or_interaction,not_formula_search_suitable,requires_gate_or_event_validation_not_formula_replay,False,False,True,False,False,False,False,"market/group context should condition or interact with alpha, not dominate direct ranking alone"
global_field_route,cn_zzshare_advanced_field_probe_v1_20260602,plates_rank_pt14,plate_code,group_market_context,probe_only_candidate_source,blocked_until_silver_panel,probe schema is not selector data; build silver/PIT panel first,blocked,registered,nan,False,nan,False,nan,nan,False,nan,False,nan,False,True,probe_or_backlog,finish_ingestion_and_pit_contract_first,4.3,regime_context_interaction_lane,context_or_interaction,not_formula_search_suitable,requires_gate_or_event_validation_not_formula_replay,False,False,True,False,False,False,False,"market/group context should condition or interact with alpha, not dominate direct ranking alone"
global_field_route,cn_zzshare_advanced_field_probe_v1_20260602,plates_rank_pt15,plate_code,group_market_context,probe_only_candidate_source,blocked_until_silver_panel,probe schema is not selector data; build silver/PIT panel first,blocked,registered,nan,False,nan,False,nan,nan,False,nan,False,nan,False,True,probe_or_backlog,finish_ingestion_and_pit_contract_first,4.3,regime_context_interaction_lane,context_or_interaction,not_formula_search_suitable,requires_gate_or_event_validation_not_formula_replay,False,False,True,False,False,False,False,"market/group context should condition or interact with alpha, not dominate direct ranking alone"
global_field_route,cn_zzshare_advanced_field_probe_v1_20260602,plates_rank_pt17,plate_code,group_market_context,probe_only_candidate_source,blocked_until_silver_panel,probe schema is not selector data; build silver/PIT panel first,blocked,registered,nan,False,nan,False,nan,nan,False,nan,False,nan,False,True,probe_or_backlog,finish_ingestion_and_pit_contract_first,4.3,regime_context_interaction_lane,context_or_interaction,not_formula_search_suitable,requires_gate_or_event_validation_not_formula_replay,False,False,True,False,False,False,False,"market/group context should condition or interact with alpha, not dominate direct ranking alone"
global_field_route,cn_zzshare_advanced_field_probe_v1_20260602,plates_rank_pt17_20260529,plate_code,group_market_context,probe_only_candidate_source,blocked_until_silver_panel,probe schema is not selector data; build silver/PIT panel first,blocked,registered,nan,False,nan,False,nan,nan,False,nan,False,nan,False,True,probe_or_backlog,finish_ingestion_and_pit_contract_first,4.3,regime_context_interaction_lane,context_or_interaction,not_formula_search_suitable,requires_gate_or_event_validation_not_formula_replay,False,False,True,False,False,False,False,"market/group context should condition or interact with alpha, not dominate direct ranking alone"
global_field_route,cn_zzshare_plate_fund_completeness_probe_v1_20260602,plates_list_pt,plate_code,group_market_context,probe_only_candidate_source,blocked_until_silver_panel,probe schema is not selector data; build silver/PIT panel first,blocked,registered,nan,False,nan,False,nan,nan,False,nan,False,nan,False,True,probe_or_backlog,finish_ingestion_and_pit_contract_first,4.3,regime_context_interaction_lane,context_or_interaction,not_formula_search_suitable,requires_gate_or_event_validation_not_formula_replay,False,False,True,False,False,False,False,"market/group context should condition or interact with alpha, not dominate direct ranking alone"
global_field_route,cn_zzshare_plate_fund_completeness_probe_v1_20260602,plates_rank_days_new_limit9999,plate_code,group_market_context,probe_only_candidate_source,blocked_until_silver_panel,probe schema is not selector data; build silver/PIT panel first,blocked,registered,nan,False,nan,False,nan,nan,False,nan,False,nan,False,True,probe_or_backlog,finish_ingestion_and_pit_contract_first,4.3,regime_context_interaction_lane,context_or_interaction,not_formula_search_suitable,requires_gate_or_event_validation_not_formula_replay,False,False,True,False,False,False,False,"market/group context should condition or interact with alpha, not dominate direct ranking alone"
global_field_route,cn_zzshare_plate_fund_completeness_probe_v1_20260602,plates_rank_limit9999,plate_code,group_market_context,probe_only_candidate_source,blocked_until_silver_panel,probe schema is not selector data; build silver/PIT panel first,blocked,registered,nan,False,nan,False,nan,nan,False,nan,False,nan,False,True,probe_or_backlog,finish_ingestion_and_pit_contract_first,4.3,regime_context_interaction_lane,context_or_interaction,not_formula_search_suitable,requires_gate_or_event_validation_not_formula_replay,False,False,True,False,False,False,False,"market/group context should condition or interact with alpha, not dominate direct ranking alone"
new_data_asset_integration,plate_fund_probe,plates_list_pt,plate_code,group_market_context,probe_only_candidate_source,false_until_silver_pit_panel,"probe/sample only; requires historical silverization, timestamp contract, and PIT join before selector use",blocked,probe_only,fix_or_silverize_before_selector,False,nan,False,nan,nan,False,nan,False,nan,False,True,probe_or_backlog,finish_ingestion_and_pit_contract_first,4.3,regime_context_interaction_lane,context_or_interaction,not_formula_search_suitable,requires_gate_or_event_validation_not_formula_replay,False,False,True,False,False,False,False,"market/group context should condition or interact with alpha, not dominate direct ranking alone"
global_field_route,cn_zzshare_advanced_field_probe_v1_20260602,plates_rank_pt14,plate_type,group_market_context,probe_only_candidate_source,blocked_until_silver_panel,probe schema is not selector data; build silver/PIT panel first,blocked,registered,nan,False,nan,False,nan,nan,False,nan,False,nan,False,True,probe_or_backlog,finish_ingestion_and_pit_contract_first,4.3,regime_context_interaction_lane,context_or_interaction,not_formula_search_suitable,requires_gate_or_event_validation_not_formula_replay,False,False,True,False,False,False,False,"market/group context should condition or interact with alpha, not dominate direct ranking alone"
global_field_route,cn_zzshare_advanced_field_probe_v1_20260602,plates_rank_pt15,plate_type,group_market_context,probe_only_candidate_source,blocked_until_silver_panel,probe schema is not selector data; build silver/PIT panel first,blocked,registered,nan,False,nan,False,nan,nan,False,nan,False,nan,False,True,probe_or_backlog,finish_ingestion_and_pit_contract_first,4.3,regime_context_interaction_lane,context_or_interaction,not_formula_search_suitable,requires_gate_or_event_validation_not_formula_replay,False,False,True,False,False,False,False,"market/group context should condition or interact with alpha, not dominate direct ranking alone"
global_field_route,cn_zzshare_advanced_field_probe_v1_20260602,plates_rank_pt17,plate_type,group_market_context,probe_only_candidate_source,blocked_until_silver_panel,probe schema is not selector data; build silver/PIT panel first,blocked,registered,nan,False,nan,False,nan,nan,False,nan,False,nan,False,True,probe_or_backlog,finish_ingestion_and_pit_contract_first,4.3,regime_context_interaction_lane,context_or_interaction,not_formula_search_suitable,requires_gate_or_event_validation_not_formula_replay,False,False,True,False,False,False,False,"market/group context should condition or interact with alpha, not dominate direct ranking alone"
global_field_route,cn_zzshare_advanced_field_probe_v1_20260602,plates_rank_pt17_20260529,plate_type,group_market_context,probe_only_candidate_source,blocked_until_silver_panel,probe schema is not selector data; build silver/PIT panel first,blocked,registered,nan,False,nan,False,nan,nan,False,nan,False,nan,False,True,probe_or_backlog,finish_ingestion_and_pit_contract_first,4.3,regime_context_interaction_lane,context_or_interaction,not_formula_search_suitable,requires_gate_or_event_validation_not_formula_replay,False,False,True,False,False,False,False,"market/group context should condition or interact with alpha, not dominate direct ranking alone"
global_field_route,cn_zzshare_plate_fund_completeness_probe_v1_20260602,plates_list_pt,plate_type,group_market_context,probe_only_candidate_source,blocked_until_silver_panel,probe schema is not selector data; build silver/PIT panel first,blocked,registered,nan,False,nan,False,nan,nan,False,nan,False,nan,False,True,probe_or_backlog,finish_ingestion_and_pit_contract_first,4.3,regime_context_interaction_lane,context_or_interaction,not_formula_search_suitable,requires_gate_or_event_validation_not_formula_replay,False,False,True,False,False,False,False,"market/group context should condition or interact with alpha, not dominate direct ranking alone"
global_field_route,cn_zzshare_plate_fund_completeness_probe_v1_20260602,plates_rank_limit9999,plate_type,group_market_context,probe_only_candidate_source,blocked_until_silver_panel,probe schema is not selector data; build silver/PIT panel first,blocked,registered,nan,False,nan,False,nan,nan,False,nan,False,nan,False,True,probe_or_backlog,finish_ingestion_and_pit_contract_first,4.3,regime_context_interaction_lane,context_or_interaction,not_formula_search_suitable,requires_gate_or_event_validation_not_formula_replay,False,False,True,False,False,False,False,"market/group context should condition or interact with alpha, not dominate direct ranking alone"
new_data_asset_integration,plate_fund_probe,plates_list_pt,plate_type,group_market_context,probe_only_candidate_source,false_until_silver_pit_panel,"probe/sample only; requires historical silverization, timestamp contract, and PIT join before selector use",blocked,probe_only,fix_or_silverize_before_selector,False,nan,False,nan,nan,False,nan,False,nan,False,True,probe_or_backlog,finish_ingestion_and_pit_contract_first,4.3,regime_context_interaction_lane,context_or_interaction,not_formula_search_suitable,requires_gate_or_event_validation_not_formula_replay,False,False,True,False,False,False,False,"market/group context should condition or interact with alpha, not dominate direct ranking alone"
global_field_route,cn_zzshare_moneyflow_probe_v1_20260602,movement_alerts_20260529,t1_index_gain_pct,group_market_context,probe_only_candidate_source,blocked_until_silver_panel,probe schema is not selector data; build silver/PIT panel first,blocked,registered,nan,False,nan,False,nan,nan,False,nan,False,nan,False,True,probe_or_backlog,finish_ingestion_and_pit_contract_first,4.3,regime_context_interaction_lane,context_or_interaction,not_formula_search_suitable,requires_gate_or_event_validation_not_formula_replay,False,False,True,False,False,False,False,"market/group context should condition or interact with alpha, not dominate direct ranking alone"
global_field_route,cn_zzshare_moneyflow_probe_v1_20260602,movement_alerts_20260529,t1_index_last_px,group_market_context,probe_only_candidate_source,blocked_until_silver_panel,probe schema is not selector data; build silver/PIT panel first,blocked,registered,nan,False,nan,False,nan,nan,False,nan,False,nan,False,True,probe_or_backlog,finish_ingestion_and_pit_contract_first,4.3,regime_context_interaction_lane,context_or_interaction,not_formula_search_suitable,requires_gate_or_event_validation_not_formula_replay,False,False,True,False,False,False,False,"market/group context should condition or interact with alpha, not dominate direct ranking alone"
global_field_route,cn_zzshare_moneyflow_probe_v1_20260602,movement_alerts_20260529,t1_index_start_pre_close,group_market_context,probe_only_candidate_source,blocked_until_silver_panel,probe schema is not selector data; build silver/PIT panel first,blocked,registered,nan,False,nan,False,nan,nan,False,nan,False,nan,False,True,probe_or_backlog,finish_ingestion_and_pit_contract_first,4.3,regime_context_interaction_lane,context_or_interaction,not_formula_search_suitable,requires_gate_or_event_validation_not_formula_replay,False,False,True,False,False,False,False,"market/group context should condition or interact with alpha, not dominate direct ranking alone"
global_field_route,cn_zzshare_moneyflow_probe_v1_20260602,movement_alerts_20260529,t1_index_start_pre_close2,group_market_context,probe_only_candidate_source,blocked_until_silver_panel,probe schema is not selector data; build silver/PIT panel first,blocked,registered,nan,False,nan,False,nan,nan,False,nan,False,nan,False,True,probe_or_backlog,finish_ingestion_and_pit_contract_first,4.3,regime_context_interaction_lane,context_or_interaction,not_formula_search_suitable,requires_gate_or_event_validation_not_formula_replay,False,False,True,False,False,False,False,"market/group context should condition or interact with alpha, not dominate direct ranking alone"
global_field_route,cn_zzshare_moneyflow_probe_v1_20260602,movement_alerts_20260529,t1_index_start_pre_close3,group_market_context,probe_only_candidate_source,blocked_until_silver_panel,probe schema is not selector data; build silver/PIT panel first,blocked,registered,nan,False,nan,False,nan,nan,False,nan,False,nan,False,True,probe_or_backlog,finish_ingestion_and_pit_contract_first,4.3,regime_context_interaction_lane,context_or_interaction,not_formula_search_suitable,requires_gate_or_event_validation_not_formula_replay,False,False,True,False,False,False,False,"market/group context should condition or interact with alpha, not dominate direct ranking alone"
global_field_route,cn_zzshare_moneyflow_probe_v1_20260602,movement_alerts_20260529,t2_index_gain_pct,group_market_context,probe_only_candidate_source,blocked_until_silver_panel,probe schema is not selector data; build silver/PIT panel first,blocked,registered,nan,False,nan,False,nan,nan,False,nan,False,nan,False,True,probe_or_backlog,finish_ingestion_and_pit_contract_first,4.3,regime_context_interaction_lane,context_or_interaction,not_formula_search_suitable,requires_gate_or_event_validation_not_formula_replay,False,False,True,False,False,False,False,"market/group context should condition or interact with alpha, not dominate direct ranking alone"
global_field_route,cn_zzshare_moneyflow_probe_v1_20260602,movement_alerts_20260529,t2_index_last_px,group_market_context,probe_only_candidate_source,blocked_until_silver_panel,probe schema is not selector data; build silver/PIT panel first,blocked,registered,nan,False,nan,False,nan,nan,False,nan,False,nan,False,True,probe_or_backlog,finish_ingestion_and_pit_contract_first,4.3,regime_context_interaction_lane,context_or_interaction,not_formula_search_suitable,requires_gate_or_event_validation_not_formula_replay,False,False,True,False,False,False,False,"market/group context should condition or interact with alpha, not dominate direct ranking alone"
global_field_route,cn_zzshare_moneyflow_probe_v1_20260602,movement_alerts_20260529,t2_index_start_pre_close,group_market_context,probe_only_candidate_source,blocked_until_silver_panel,probe schema is not selector data; build silver/PIT panel first,blocked,registered,nan,False,nan,False,nan,nan,False,nan,False,nan,False,True,probe_or_backlog,finish_ingestion_and_pit_contract_first,4.3,regime_context_interaction_lane,context_or_interaction,not_formula_search_suitable,requires_gate_or_event_validation_not_formula_replay,False,False,True,False,False,False,False,"market/group context should condition or interact with alpha, not dominate direct ranking alone"
global_field_route,cn_zzshare_moneyflow_probe_v1_20260602,movement_alerts_20260529,t2_index_start_pre_close2,group_market_context,probe_only_candidate_source,blocked_until_silver_panel,probe schema is not selector data; build silver/PIT panel first,blocked,registered,nan,False,nan,False,nan,nan,False,nan,False,nan,False,True,probe_or_backlog,finish_ingestion_and_pit_contract_first,4.3,regime_context_interaction_lane,context_or_interaction,not_formula_search_suitable,requires_gate_or_event_validation_not_formula_replay,False,False,True,False,False,False,False,"market/group context should condition or interact with alpha, not dominate direct ranking alone"
global_field_route,cn_zzshare_moneyflow_probe_v1_20260602,movement_alerts_20260529,t2_index_start_pre_close3,group_market_context,probe_only_candidate_source,blocked_until_silver_panel,probe schema is not selector data; build silver/PIT panel first,blocked,registered,nan,False,nan,False,nan,nan,False,nan,False,nan,False,True,probe_or_backlog,finish_ingestion_and_pit_contract_first,4.3,regime_context_interaction_lane,context_or_interaction,not_formula_search_suitable,requires_gate_or_event_validation_not_formula_replay,False,False,True,False,False,False,False,"market/group context should condition or interact with alpha, not dominate direct ranking alone"
new_data_asset_integration,limit_sentiment_canonical,open_sentiment_daily,bigleg_num,price_state,lagged_market_regime_context,true_lagged_only,T+1 daily market context; same-day intraday use forbidden until observable_time audit,high,accepted,add_regime_interaction_templates_and_placebo_audit,True,ctx_sent_bigleg_num,True,ctx_sent_bigleg_num,cn_phase3ad_new_data_factor_candidate_pack_coverage_filtered_v1_20260603.json|cn_phase3ad_new_data_factor_candidate_pack_v1_20260603.json,False,nan,False,nan,False,True,integrated_selector_ready,replay_style_cost_audit_if_selected,4.2,regime_context_interaction_lane,context_or_interaction,adapted_as_non_formula_input_or_needs_gate_contract,requires_gate_or_event_validation_not_formula_replay,False,False,True,False,False,False,False,"market/group context should condition or interact with alpha, not dominate direct ranking alone"
